측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),일산화탄소농도(ppm)
20170118,종로구,0.056,0.007,1.1,0.006,96.0,81.0,
20170118,중구,0.056,0.005,0.9,0.007,94.0,77.0,
20170118,중랑구,0.063,0.003,1.1,0.006,105.0,76.0,
20170118,천호대로,0.086,0.002,1.2,0.009,107.0,77.0,
20170118,청계천로,0.061,0.004,1.1,0.008,82.0,,
20170118,한강대로,0.063,0.003,0.9,0.007,120.0,80.0,
20170118,홍릉로,0.068,0.003,1.9,0.009,89.0,,
20170118,화랑로,0.058,0.004,1.4,0.007,116.0,,
20170119,강남구,0.053,0.005,0.9,0.006,117.0,73.0,
20170119,강남대로,0.12,0.005,1.6,0.008,126.0,79.0,
20170119,강동구,0.056,0.003,1.1,0.005,124.0,78.0,
20170119,강변북로,,0.006,1.0,0.006,122.0,33.0,
20170119,강북구,0.043,0.012,0.9,0.005,85.0,67.0,
20170119,강서구,0.05,0.007,0.8,0.008,106.0,70.0,
20170119,공항대로,0.062,0.004,1.1,0.008,101.0,,
20170119,관악구,0.065,0.006,1.0,0.009,88.0,71.0,
20170119,광진구,0.059,0.007,1.1,0.006,106.0,92.0,
20170119,구로구,0.04,0.005,1.0,0.008,107.0,70.0,
20170119,금천구,0.062,0.005,1.1,0.006,92.0,71.0,
20170119,노원구,0.054,0.009,1.2,0.006,101.0,83.0,
20170119,도봉구,0.05,0.008,0.9,0.006,105.0,72.0,
20170119,도산대로,0.05,0.005,1.5,0.007,103.0,,
20170119,동대문구,0.049,0.008,1.0,0.006,110.0,70.0,
20170119,동작구,0.061,0.005,1.0,0.006,93.0,74.0,
20170119,동작대로,0.077,0.005,1.2,0.008,131.0,94.0,
20170119,마포구,0.059,0.006,1.1,0.005,98.0,83.0,
20170119,서대문구,0.037,0.01,0.8,0.007,105.0,62.0,
20170119,서초구,0.049,0.006,1.0,0.006,109.0,62.0,
20170119,성동구,0.051,0.007,0.9,0.005,105.0,71.0,
20170119,성북구,0.055,0.006,1.0,0.006,108.0,63.0,
20170119,송파구,0.058,0.004,1.3,0.006,105.0,65.0,
20170119,신촌로,0.067,0.003,1.4,0.007,102.0,56.0,
20170119,양천구,0.047,0.005,1.0,0.006,96.0,58.0,
20170119,영등포구,0.034,0.007,1.1,0.005,104.0,75.0,
20170119,영등포로,0.101,0.003,1.0,0.009,133.0,98.0,
20170119,용산구,0.046,0.005,1.0,0.006,91.0,69.0,
20170119,은평구,0.044,0.01,0.9,0.006,97.0,64.0,
20170119,정릉로,0.032,0.007,1.0,0.007,115.0,63.0,
20170119,종로,0.051,0.007,0.7,0.005,92.0,81.0,
20170119,종로구,0.054,0.007,1.0,0.006,96.0,78.0,
20170119,중구,0.058,0.006,0.9,0.006,96.0,73.0,
20170119,중랑구,0.054,0.006,0.9,0.006,115.0,82.0,
20170119,천호대로,0.07,0.003,0.9,0.007,111.0,74.0,
20170119,청계천로,0.059,0.007,0.9,0.007,80.0,60.0,
20170119,한강대로,0.061,0.004,1.0,0.007,127.0,75.0,
20170119,홍릉로,0.057,0.007,1.4,0.009,90.0,,
20170119,화랑로,0.053,0.005,1.2,0.006,128.0,47.0,
20170120,강남구,0.031,0.015,0.5,0.005,62.0,38.0,
20170120,강남대로,0.072,0.011,0.7,0.006,65.0,37.0,
20170120,강동구,0.034,0.016,0.6,0.004,60.0,38.0,
20170120,강변북로,,0.01,0.6,0.005,63.0,43.0,
20170120,강북구,0.021,0.027,0.6,0.005,48.0,37.0,
20170120,강서구,0.03,0.019,0.6,0.007,60.0,38.0,
20170120,공항대로,0.039,0.014,0.8,0.007,60.0,40.0,
20170120,관악구,0.035,0.019,0.6,0.007,53.0,42.0,
20170120,광진구,0.035,0.021,0.7,0.003,55.0,44.0,
20170120,구로구,0.023,0.016,0.6,0.006,60.0,40.0,
20170120,금천구,0.03,0.02,0.6,0.005,53.0,40.0,
20170120,노원구,0.033,0.02,0.7,0.004,55.0,43.0,
20170120,도봉구,0.024,0.022,0.5,0.005,55.0,40.0,
20170120,도산대로,0.03,0.012,1.0,0.006,55.0,35.0,
20170120,동대문구,0.028,0.017,0.7,0.005,60.0,39.0,
20170120,동작구,0.032,0.022,0.6,0.005,52.0,41.0,
20170120,동작대로,0.053,0.01,0.7,0.007,70.0,51.0,
20170120,마포구,0.036,0.016,0.7,0.004,58.0,48.0,
20170120,서대문구,0.024,0.022,0.6,0.006,60.0,37.0,
20170120,서초구,0.029,0.02,0.6,0.005,60.0,33.0,
20170120,성동구,0.032,0.016,0.6,0.005,57.0,40.0,
20170120,성북구,0.032,0.019,0.5,0.005,66.0,40.0,
20170120,송파구,0.035,0.017,0.6,0.005,53.0,32.0,
20170120,신촌로,0.052,0.007,0.9,0.006,57.0,52.0,
20170120,양천구,0.032,0.012,0.7,0.005,59.0,36.0,
20170120,영등포구,0.023,0.015,0.8,0.005,61.0,43.0,
20170120,영등포로,0.064,0.011,0.6,0.007,74.0,57.0,
20170120,용산구,0.031,0.015,0.6,0.005,48.0,39.0,
20170120,은평구,0.021,0.025,0.6,0.006,62.0,37.0,
20170120,정릉로,0.028,0.018,0.6,0.006,72.0,36.0,
20170120,종로,0.028,0.016,0.4,0.004,53.0,43.0,
20170120,종로구,0.031,0.02,0.6,0.004,55.0,43.0,
20170120,중구,0.032,0.019,0.5,0.005,54.0,41.0,
20170120,중랑구,0.039,0.013,0.6,0.007,62.0,46.0,
20170120,천호대로,0.049,0.01,0.6,0.006,56.0,40.0,
20170120,청계천로,0.036,0.017,0.3,0.005,49.0,44.0,
20170120,한강대로,0.042,0.012,0.6,0.006,73.0,44.0,
20170120,홍릉로,0.045,0.011,0.7,0.007,50.0,40.0,
20170120,화랑로,0.038,0.012,0.7,0.005,67.0,42.0,
20170121,강남구,0.041,0.007,0.6,0.004,53.0,34.0,
20170121,강남대로,0.06,0.006,1.0,0.007,51.0,31.0,
20170121,강동구,0.044,0.006,0.8,0.004,63.0,42.0,
20170121,강변북로,,0.006,0.7,0.004,56.0,41.0,
20170121,강북구,0.037,0.013,0.7,0.004,43.0,34.0,
20170121,강서구,0.043,0.009,0.6,0.006,44.0,29.0,
20170121,공항대로,0.056,0.005,0.7,0.006,59.0,43.0,
20170121,관악구,0.049,0.01,0.7,0.007,41.0,33.0,
20170121,광진구,0.047,0.008,0.8,0.004,54.0,46.0,
20170121,구로구,0.029,0.009,0.6,0.006,43.0,28.0,
20170121,금천구,0.044,0.009,0.7,0.004,40.0,32.0,
20170121,노원구,0.046,0.007,0.9,0.004,54.0,43.0,
20170121,도봉구,0.039,0.01,0.7,0.005,48.0,34.0,
20170121,도산대로,0.044,0.006,1.2,0.005,46.0,35.0,
20170121,동대문구,0.043,0.007,0.8,0.005,55.0,35.0,
20170121,동작구,0.044,0.01,0.6,0.004,38.0,31.0,
20170121,동작대로,0.059,0.006,0.8,0.007,56.0,43.0,
20170121,마포구,0.047,0.008,0.8,0.004,47.0,38.0,
20170121,서대문구,0.034,0.009,0.7,0.005,53.0,31.0,
20170121,서초구,0.04,0.009,0.7,0.005,46.0,26.0,
20170121,성동구,0.042,0.007,0.7,0.004,49.0,35.0,
20170121,성북구,0.049,0.006,0.7,0.005,60.0,38.0,
20170121,송파구,0.044,0.007,0.8,0.005,54.0,36.0,
20170121,신촌로,0.056,0.005,1.1,0.006,46.0,42.0,
20170121,양천구,0.039,0.006,0.7,0.005,44.0,27.0,
20170121,영등포구,0.027,0.015,0.8,0.005,44.0,29.0,
20170121,영등포로,0.081,0.007,0.7,0.007,54.0,43.0,
20170121,용산구,0.038,0.006,0.6,0.004,40.0,33.0,
20170121,은평구,0.034,0.011,0.6,0.005,46.0,28.0,
20170121,정릉로,0.033,0.007,0.8,0.006,60.0,32.0,
20170121,종로,0.05,0.006,0.5,0.004,51.0,44.0,
20170121,종로구,0.045,0.007,0.7,0.003,50.0,39.0,
20170121,중구,0.049,0.007,0.6,0.004,49.0,38.0,
20170121,중랑구,0.046,0.006,0.6,0.006,52.0,39.0,
20170121,천호대로,0.059,0.004,0.7,0.006,58.0,42.0,
20170121,청계천로,0.054,0.005,0.5,0.005,47.0,41.0,
20170121,한강대로,0.053,0.006,0.7,0.005,62.0,36.0,
20170121,홍릉로,0.052,0.005,0.6,0.006,54.0,44.0,
20170121,화랑로,0.044,0.005,0.9,0.005,72.0,56.0,
20170122,강남구,0.013,0.026,0.4,0.005,83.0,25.0,
20170122,강남대로,0.048,0.019,0.5,0.006,87.0,31.0,
20170122,강동구,0.015,0.028,0.5,0.005,90.0,24.0,
20170122,강변북로,,0.022,0.4,0.005,87.0,35.0,
20170122,강북구,0.008,0.035,0.4,0.005,69.0,23.0,
20170122,강서구,0.016,0.029,0.4,0.007,,25.0,
20170122,공항대로,0.018,0.026,0.5,0.007,74.0,33.0,
20170122,관악구,0.021,0.026,0.5,0.008,58.0,29.0,
20170122,광진구,0.014,0.033,0.5,0.006,72.0,27.0,
20170122,구로구,0.013,0.023,0.5,0.007,73.0,29.0,
20170122,금천구,0.019,0.026,0.5,0.005,62.0,30.0,
20170122,노원구,0.014,0.032,0.5,0.005,66.0,25.0,
20170122,도봉구,0.009,0.028,0.3,0.005,85.0,25.0,
20170122,도산대로,0.014,0.022,0.9,0.006,76.0,29.0,
20170122,동대문구,0.014,0.026,0.6,0.006,81.0,27.0,
20170122,동작구,0.016,0.03,0.4,0.005,64.0,27.0,
20170122,동작대로,0.035,0.019,0.5,0.007,85.0,36.0,
20170122,마포구,0.018,0.026,0.6,0.005,68.0,31.0,
20170122,서대문구,0.016,0.03,0.5,0.007,89.0,28.0,
20170122,서초구,0.014,0.029,0.4,0.006,81.0,25.0,
20170122,성동구,0.014,0.029,0.4,0.005,79.0,27.0,
20170122,성북구,0.016,0.028,0.4,0.006,93.0,29.0,
20170122,송파구,0.014,0.032,0.5,0.006,78.0,23.0,
20170122,신촌로,0.034,0.013,0.7,0.006,69.0,38.0,
20170122,양천구,0.02,0.018,0.5,0.005,62.0,24.0,
20170122,영등포구,0.011,0.023,0.6,0.005,76.0,28.0,
20170122,영등포로,0.039,0.022,0.4,0.007,80.0,35.0,
20170122,용산구,0.015,0.025,0.4,0.005,60.0,25.0,
20170122,은평구,0.011,0.032,0.5,0.006,86.0,29.0,
20170122,정릉로,0.017,0.024,0.5,0.007,99.0,24.0,
20170122,종로,0.014,0.026,0.3,0.005,64.0,29.0,
20170122,종로구,0.013,0.03,0.4,0.005,66.0,27.0,
20170122,중구,0.014,0.028,0.4,0.005,72.0,28.0,
20170122,중랑구,0.017,0.023,0.4,0.006,83.0,29.0,
20170122,천호대로,0.029,0.02,0.4,0.006,58.0,25.0,
20170122,청계천로,0.017,0.026,0.2,0.005,63.0,27.0,
20170122,한강대로,0.023,0.024,0.5,0.006,94.0,30.0,
20170122,홍릉로,0.028,0.022,0.4,0.007,69.0,32.0,
20170122,화랑로,0.022,0.023,0.5,0.006,83.0,30.0,
20170123,강남구,0.026,0.018,0.5,0.005,50.0,35.0,
20170123,강남대로,0.038,0.013,0.7,0.006,62.0,38.0,
20170123,강동구,0.033,0.016,0.6,0.005,55.0,36.0,
20170123,강변북로,0.039,0.014,0.5,0.005,58.0,44.0,
20170123,강북구,0.019,0.027,0.5,0.004,42.0,34.0,
20170123,강서구,0.026,0.022,0.5,0.006,,32.0,
20170123,공항대로,0.041,0.016,0.5,0.007,51.0,44.0,
20170123,관악구,0.033,0.021,0.5,0.007,40.0,35.0,
20170123,광진구,0.027,0.025,0.6,0.005,46.0,39.0,
20170123,구로구,0.02,0.018,0.5,0.006,48.0,33.0,
20170123,금천구,0.03,0.019,0.6,0.004,45.0,38.0,
20170123,노원구,0.03,0.02,0.7,0.004,49.0,39.0,
20170123,도봉구,0.014,0.025,0.4,0.005,45.0,35.0,
20170123,도산대로,0.027,0.015,1.0,0.006,49.0,39.0,
20170123,동대문구,0.021,0.022,0.6,0.005,49.0,34.0,
20170123,동작구,0.03,0.022,0.5,0.004,43.0,38.0,
20170123,동작대로,0.052,0.012,0.7,0.007,60.0,48.0,
20170123,마포구,0.031,0.018,0.6,0.004,47.0,39.0,
20170123,서대문구,0.022,0.023,0.6,0.007,52.0,37.0,
20170123,서초구,0.027,0.021,0.5,0.005,46.0,29.0,
20170123,성동구,0.025,0.021,0.5,0.004,47.0,34.0,
20170123,성북구,0.024,0.024,0.5,0.005,39.0,37.0,
20170123,송파구,0.025,0.024,0.5,0.005,45.0,30.0,
20170123,신촌로,0.049,0.009,0.9,0.007,51.0,44.0,
20170123,양천구,0.032,0.013,0.6,0.004,49.0,31.0,
20170123,영등포구,0.02,0.016,0.7,0.005,47.0,35.0,
20170123,영등포로,0.067,0.014,0.5,0.007,55.0,45.0,
20170123,용산구,0.027,0.017,0.5,0.004,40.0,33.0,
20170123,은평구,0.017,0.028,0.6,0.005,55.0,35.0,
20170123,정릉로,0.021,0.022,0.6,0.006,56.0,32.0,
20170123,종로,0.025,0.021,0.3,0.004,46.0,40.0,
20170123,종로구,0.023,0.022,0.5,0.004,43.0,37.0,
20170123,중구,0.025,0.021,0.4,0.004,46.0,38.0,
20170123,중랑구,0.03,0.016,0.5,0.005,50.0,38.0,
20170123,천호대로,0.046,0.013,0.5,0.006,48.0,32.0,
20170123,청계천로,0.033,0.019,0.3,0.005,42.0,38.0,
20170123,한강대로,0.04,0.016,0.5,0.005,60.0,39.0,
20170123,홍릉로,0.04,0.015,0.4,0.007,49.0,40.0,
20170123,화랑로,0.039,0.013,0.7,0.006,59.0,48.0,
20170124,강남구,0.038,0.012,0.6,0.005,42.0,28.0,
20170124,강남대로,0.08,0.008,1.1,0.007,57.0,34.0,
20170124,강동구,0.049,0.007,0.8,0.005,51.0,34.0,
20170124,강변북로,0.041,0.007,0.5,0.005,50.0,35.0,
20170124,강북구,0.029,0.022,0.6,0.004,32.0,25.0,
20170124,강서구,0.037,0.016,0.5,0.006,44.0,29.0,
20170124,공항대로,0.057,0.009,0.6,0.006,55.0,39.0,
20170124,관악구,0.047,0.013,0.6,0.007,36.0,30.0,
20170124,광진구,0.047,0.012,0.7,0.005,40.0,34.0,
20170124,구로구,0.027,0.013,0.6,0.006,42.0,29.0,
20170124,금천구,0.045,0.012,0.7,0.005,39.0,33.0,
20170124,노원구,0.047,0.01,0.9,0.004,41.0,32.0,
20170124,도봉구,0.038,0.013,0.6,0.005,40.0,30.0,
20170124,도산대로,0.036,0.01,1.0,0.006,39.0,30.0,
20170124,동대문구,0.038,0.014,0.8,0.005,41.0,28.0,
20170124,동작구,0.044,0.012,0.6,0.004,37.0,32.0,
20170124,동작대로,0.062,0.008,0.8,0.007,56.0,45.0,
20170124,마포구,0.04,0.014,0.6,0.004,36.0,30.0,
20170124,서대문구,0.028,0.018,0.6,0.006,39.0,27.0,
20170124,서초구,0.037,0.014,0.5,0.005,37.0,22.0,
20170124,성동구,0.041,0.011,0.6,0.004,38.0,26.0,
20170124,성북구,0.048,0.011,0.7,0.005,43.0,27.0,
20170124,송파구,0.045,0.011,0.8,0.006,43.0,29.0,
20170124,신촌로,0.058,0.006,1.0,0.006,44.0,32.0,
20170124,양천구,0.038,0.008,0.7,0.005,40.0,25.0,
20170124,영등포구,0.026,0.012,0.8,0.005,39.0,28.0,
20170124,영등포로,0.077,0.009,0.6,0.007,47.0,37.0,
20170124,용산구,0.034,0.012,0.5,0.004,32.0,25.0,
20170124,은평구,0.026,0.019,0.7,0.004,36.0,25.0,
20170124,정릉로,0.031,0.014,0.7,0.006,46.0,27.0,
20170124,종로,0.035,0.015,0.4,0.004,37.0,29.0,
20170124,종로구,0.035,0.017,0.5,0.004,33.0,26.0,
20170124,중구,0.036,0.016,0.4,0.004,35.0,27.0,
20170124,중랑구,0.047,0.008,0.6,0.005,41.0,30.0,
20170124,천호대로,0.066,0.005,0.7,0.006,52.0,34.0,
20170124,청계천로,0.045,0.012,0.4,0.005,33.0,28.0,
20170124,한강대로,0.046,0.012,0.6,0.005,50.0,32.0,
20170124,홍릉로,0.057,0.009,0.6,0.007,43.0,33.0,
20170124,화랑로,0.05,0.007,0.8,0.005,55.0,43.0,
20170125,강남구,0.05,0.007,0.7,0.005,52.0,34.0,
20170125,강남대로,0.078,0.006,1.3,0.008,72.0,43.0,
20170125,강동구,0.056,0.005,0.9,0.005,57.0,40.0,
20170125,강변북로,0.053,0.004,0.7,0.005,59.0,45.0,
20170125,강북구,0.043,0.014,0.8,0.004,43.0,34.0,
20170125,강서구,0.049,0.01,0.7,0.007,50.0,33.0,
20170125,공항대로,0.07,0.006,0.8,0.008,68.0,48.0,
20170125,관악구,0.062,0.009,0.9,0.008,42.0,35.0,
20170125,광진구,0.056,0.008,0.9,0.005,50.0,42.0,
20170125,구로구,0.036,0.008,0.8,0.007,47.0,31.0,
20170125,금천구,0.055,0.008,0.8,0.005,42.0,36.0,
20170125,노원구,0.056,0.007,1.1,0.005,52.0,41.0,
20170125,도봉구,0.048,0.011,0.7,0.005,52.0,37.0,
20170125,도산대로,0.055,0.006,1.4,0.006,49.0,38.0,
20170125,동대문구,0.052,0.008,0.9,0.006,54.0,36.0,
20170125,동작구,0.055,0.009,0.8,0.004,42.0,35.0,
20170125,동작대로,0.075,0.005,1.0,0.007,62.0,27.0,
20170125,마포구,0.057,0.009,0.9,0.004,46.0,38.0,
20170125,서대문구,0.037,0.011,0.7,0.006,49.0,34.0,
20170125,서초구,0.046,0.008,0.8,0.005,47.0,29.0,
20170125,성동구,0.052,0.007,0.8,0.004,48.0,34.0,
20170125,성북구,0.059,0.007,1.1,0.006,59.0,35.0,
20170125,송파구,0.058,0.007,1.1,0.006,54.0,39.0,
20170125,신촌로,0.071,0.004,1.3,0.009,55.0,42.0,
20170125,양천구,0.049,0.006,0.9,0.004,52.0,34.0,
20170125,영등포구,0.031,0.009,0.9,0.005,46.0,35.0,
20170125,영등포로,0.095,0.006,0.8,0.008,58.0,44.0,
20170125,용산구,0.045,0.007,0.8,0.005,40.0,33.0,
20170125,은평구,0.037,0.012,0.9,0.004,49.0,31.0,
20170125,정릉로,0.037,0.009,0.9,0.007,66.0,33.0,
20170125,종로,0.054,0.008,0.6,0.004,51.0,42.0,
20170125,종로구,0.053,0.01,0.9,0.005,49.0,41.0,
20170125,중구,0.055,0.008,0.7,0.004,47.0,37.0,
20170125,중랑구,0.054,0.006,0.7,0.006,50.0,37.0,
20170125,천호대로,0.078,0.004,0.8,0.007,60.0,41.0,
20170125,청계천로,0.06,0.007,0.6,0.006,45.0,40.0,
20170125,한강대로,0.064,0.006,0.8,0.006,58.0,37.0,
20170125,홍릉로,0.065,0.005,0.7,0.007,54.0,44.0,
20170125,화랑로,0.057,0.005,1.0,0.006,66.0,51.0,
20170126,강남구,0.051,0.01,0.8,0.005,69.0,48.0,
20170126,강남대로,0.065,0.009,1.2,0.007,76.0,52.0,
20170126,강동구,0.055,0.006,0.9,0.005,69.0,47.0,
20170126,강변북로,0.048,0.008,0.8,0.006,74.0,57.0,
20170126,강북구,0.06,0.007,0.8,0.006,60.0,48.0,
20170126,강서구,0.059,0.01,0.9,0.008,63.0,43.0,
20170126,공항대로,0.064,0.009,0.9,0.007,74.0,63.0,
20170126,관악구,0.06,0.014,1.0,0.009,56.0,49.0,
20170126,광진구,0.058,0.009,0.9,0.007,64.0,58.0,
20170126,구로구,0.04,0.009,1.0,0.007,66.0,44.0,
20170126,금천구,0.056,0.012,0.9,0.006,57.0,49.0,
20170126,노원구,0.065,0.006,1.1,0.006,63.0,52.0,
20170126,도봉구,0.059,0.007,1.0,0.007,61.0,48.0,
20170126,도산대로,0.064,0.006,1.5,0.006,64.0,51.0,
20170126,동대문구,0.055,0.007,1.0,0.006,71.0,47.0,
20170126,동작구,0.055,0.014,0.9,0.006,56.0,47.0,
20170126,동작대로,0.076,0.007,1.1,0.008,85.0,73.0,
20170126,마포구,0.062,0.01,1.1,0.005,63.0,53.0,
20170126,서대문구,0.042,0.013,0.8,0.006,66.0,43.0,
20170126,서초구,0.047,0.01,1.0,0.005,69.0,43.0,
20170126,성동구,0.052,0.01,0.8,0.005,64.0,47.0,
20170126,성북구,0.062,0.007,,0.006,73.0,43.0,
20170126,송파구,0.058,0.01,1.2,0.007,64.0,45.0,
20170126,신촌로,0.072,0.005,1.4,0.008,66.0,55.0,
20170126,양천구,0.055,0.008,1.1,0.006,69.0,54.0,
20170126,영등포구,0.037,0.01,1.2,0.005,66.0,49.0,
20170126,영등포로,0.11,0.005,1.1,0.008,86.0,71.0,
20170126,용산구,0.048,0.008,0.9,0.006,58.0,48.0,
20170126,은평구,0.043,0.014,1.0,0.006,61.0,40.0,
20170126,정릉로,0.047,0.007,1.0,0.007,81.0,44.0,
20170126,종로,0.069,0.005,0.8,0.005,70.0,64.0,
20170126,종로구,0.064,0.008,1.0,0.005,65.0,56.0,
20170126,중구,0.067,0.006,1.0,0.006,66.0,52.0,
20170126,중랑구,0.054,0.009,0.7,0.006,62.0,48.0,
20170126,천호대로,0.068,0.006,0.8,0.007,67.0,50.0,
20170126,청계천로,0.069,0.006,0.7,0.007,63.0,57.0,
20170126,한강대로,0.068,0.007,0.9,0.007,79.0,52.0,
20170126,홍릉로,0.067,0.007,0.7,0.007,73.0,64.0,
20170126,화랑로,0.055,0.005,1.0,0.006,74.0,59.0,
20170127,강남구,0.014,0.025,0.3,0.004,125.0,18.0,
20170127,강남대로,0.029,0.018,0.5,0.004,131.0,33.0,
20170127,강동구,0.018,0.023,0.4,0.004,133.0,19.0,
20170127,강변북로,0.024,0.017,0.3,0.004,130.0,25.0,
20170127,강북구,0.012,0.031,0.4,0.004,92.0,14.0,
20170127,강서구,0.015,0.029,0.4,0.006,111.0,18.0,
20170127,공항대로,0.018,0.023,0.4,0.005,109.0,23.0,
20170127,관악구,0.022,0.024,0.5,0.005,78.0,18.0,
20170127,광진구,0.018,0.03,0.4,0.003,108.0,18.0,
20170127,구로구,0.013,0.021,0.4,0.005,103.0,32.0,
20170127,금천구,0.021,0.025,0.4,0.004,82.0,22.0,
20170127,노원구,0.017,0.03,0.5,0.003,89.0,16.0,
20170127,도봉구,0.012,0.028,0.3,0.004,128.0,15.0,
20170127,도산대로,0.018,0.021,0.7,0.005,113.0,19.0,
20170127,동대문구,0.015,0.022,0.6,0.004,120.0,19.0,
20170127,동작구,0.018,0.029,0.4,0.004,86.0,19.0,
20170127,동작대로,0.037,0.018,0.5,0.006,124.0,33.0,
20170127,마포구,0.016,0.026,0.5,0.003,87.0,22.0,
20170127,서대문구,0.017,0.029,0.5,0.005,127.0,16.0,
20170127,서초구,0.014,0.028,0.4,0.003,120.0,23.0,
20170127,성동구,0.016,0.025,0.4,0.003,117.0,19.0,
20170127,성북구,0.02,0.025,,0.004,126.0,25.0,
20170127,송파구,0.016,0.03,0.5,0.004,126.0,17.0,
20170127,신촌로,0.034,0.013,0.7,0.003,110.0,39.0,
20170127,양천구,0.02,0.019,0.5,0.005,81.0,21.0,
20170127,영등포구,0.012,0.021,0.6,0.004,107.0,23.0,
20170127,영등포로,0.04,0.017,0.4,0.006,112.0,27.0,
20170127,용산구,0.016,0.023,0.3,0.004,90.0,18.0,
20170127,은평구,0.01,0.031,0.6,0.004,117.0,21.0,
20170127,정릉로,0.022,0.024,0.5,0.005,138.0,18.0,
20170127,종로,0.016,0.021,0.3,0.003,91.0,20.0,
20170127,종로구,0.014,0.028,0.4,0.003,93.0,18.0,
20170127,중구,0.017,0.027,0.3,0.003,102.0,18.0,
20170127,중랑구,0.02,0.022,0.4,0.005,121.0,25.0,
20170127,천호대로,0.029,0.019,0.4,0.005,80.0,20.0,
20170127,청계천로,0.018,0.024,0.2,0.005,97.0,20.0,
20170127,한강대로,0.024,0.022,0.5,0.005,144.0,22.0,
20170127,홍릉로,0.028,0.019,0.4,0.006,98.0,20.0,
20170127,화랑로,0.028,0.019,0.5,0.005,121.0,22.0,
20170128,강남구,0.032,0.01,0.4,0.004,35.0,12.0,
20170128,강남대로,0.044,0.006,0.8,0.005,51.0,19.0,
20170128,강동구,0.031,0.01,0.5,0.003,42.0,13.0,
20170128,강변북로,0.032,0.008,0.4,0.004,43.0,17.0,
20170128,강북구,0.031,0.013,0.6,0.004,22.0,8.0,
20170128,강서구,0.036,0.009,0.6,0.006,35.0,13.0,
20170128,공항대로,0.042,0.007,0.5,0.005,40.0,22.0,
20170128,관악구,0.044,0.009,0.6,0.005,30.0,11.0,
20170128,광진구,0.031,0.015,0.5,0.004,31.0,10.0,
20170128,구로구,0.027,0.008,0.5,0.005,34.0,14.0,
20170128,금천구,0.041,0.008,0.6,0.004,30.0,15.0,
20170128,노원구,0.036,0.013,0.7,0.004,26.0,10.0,
20170128,도봉구,0.034,0.01,0.6,0.004,33.0,13.0,
20170128,도산대로,0.035,0.008,0.9,0.005,36.0,14.0,
20170128,동대문구,0.035,0.01,0.7,0.005,35.0,12.0,
20170128,동작구,0.042,0.009,0.6,0.004,31.0,14.0,
20170128,동작대로,0.053,0.007,0.7,0.005,54.0,25.0,
20170128,마포구,0.036,0.012,0.6,0.003,28.0,15.0,
20170128,서대문구,0.027,0.014,0.6,0.005,32.0,12.0,
20170128,서초구,0.032,0.011,0.5,0.003,36.0,12.0,
20170128,성동구,0.032,0.01,0.5,0.004,34.0,12.0,
20170128,성북구,0.038,0.011,,0.004,38.0,13.0,
20170128,송파구,0.031,0.012,0.6,0.005,36.0,12.0,
20170128,신촌로,0.041,0.008,0.8,0.006,36.0,19.0,
20170128,양천구,0.035,0.006,0.6,0.004,29.0,16.0,
20170128,영등포구,0.023,0.01,0.6,0.004,35.0,13.0,
20170128,영등포로,0.067,0.008,0.5,0.006,42.0,20.0,
20170128,용산구,0.031,0.01,0.4,0.004,26.0,12.0,
20170128,은평구,0.028,0.013,0.8,0.004,31.0,12.0,
20170128,정릉로,0.045,0.007,0.7,0.005,44.0,15.0,
20170128,종로,0.042,0.009,0.4,0.003,33.0,17.0,
20170128,종로구,0.036,0.012,0.5,0.003,28.0,10.0,
20170128,중구,0.038,0.011,0.5,0.003,31.0,13.0,
20170128,중랑구,0.03,0.012,0.4,0.005,34.0,13.0,
20170128,천호대로,0.046,0.006,0.5,0.005,35.0,16.0,
20170128,청계천로,0.039,0.011,0.3,0.005,30.0,12.0,
20170128,한강대로,0.042,0.009,0.5,0.005,44.0,13.0,
20170128,홍릉로,0.043,0.009,0.3,0.006,34.0,15.0,
20170128,화랑로,0.038,0.008,0.6,0.005,38.0,18.0,
20170129,강남구,0.036,0.004,0.5,0.004,30.0,15.0,
20170129,강남대로,0.047,0.006,0.7,0.004,35.0,17.0,
20170129,강동구,0.037,0.005,0.6,0.004,29.0,15.0,
20170129,강변북로,0.034,0.005,0.5,0.004,35.0,19.0,
20170129,강북구,0.036,0.008,0.6,0.004,19.0,13.0,
20170129,강서구,0.035,0.006,0.6,0.006,29.0,17.0,
20170129,공항대로,0.036,0.006,0.5,0.005,35.0,27.0,
20170129,관악구,0.046,0.006,0.7,0.005,28.0,16.0,
20170129,광진구,0.038,0.008,0.6,0.004,25.0,14.0,
20170129,구로구,0.029,0.005,0.6,0.005,28.0,15.0,
20170129,금천구,0.046,0.004,0.7,0.004,27.0,18.0,
20170129,노원구,0.038,0.008,0.8,0.003,24.0,16.0,
20170129,도봉구,0.036,0.007,0.6,0.004,26.0,16.0,
20170129,도산대로,0.039,0.004,1.1,0.004,28.0,17.0,
20170129,동대문구,0.041,0.004,0.8,0.004,29.0,16.0,
20170129,동작구,0.042,0.006,0.6,0.004,25.0,17.0,
20170129,동작대로,0.055,0.005,0.7,0.005,41.0,28.0,
20170129,마포구,0.041,0.006,0.7,0.003,26.0,20.0,
20170129,서대문구,0.029,0.011,0.6,0.005,26.0,14.0,
